station,name,state,country,date,tmax,tmin,tobs
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-11-15,51,35,36
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-11-16,39,34,38
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-11-17,47,35,47
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-11-18,47,36,38
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-11-19,39,30,33
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-11-20,53,32,44
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-11-21,45,29,29
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-11-22,36,26,32
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-11-23,47,32,38
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-11-24,60,37,51
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-11-25,53,39,39
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-11-26,49,32,46
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-11-27,57,39,54
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-11-28,61,47,47
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-11-29,47,38,46
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-11-30,53,43,44
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-12-01,53,38,43
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-12-02,54,39,46
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-12-03,57,39,51
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-12-04,64,47,47
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-12-05,47,29,30
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-12-06,35,27,27
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-12-07,29,20,22
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-12-08,37,19,30
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-12-09,31,23,23
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-12-10,34,21,29
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-12-11,39,27,32
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-12-12,32,19,22
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-12-13,37,22,29
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-12-14,31,20,23
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-12-15,38,23,38
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-12-16,47,34,36
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-12-17,45,34,44
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-12-18,45,42,44
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-12-19,50,37,38
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-12-20,38,30,34
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-12-21,38,33,36
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-12-22,39,33,34
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-12-23,34,22,24
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-12-24,26,20,22
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-12-25,22,6,6
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-12-26,7,0,3
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-12-27,10,0,5
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-12-28,14,5,12
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-12-29,15,11,15
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-12-30,15,2,3
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2017-12-31,15,2,3
